"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0021885","GO:0021885","forebrain cell migration","4/218","72/28943",0.00215854242240831,0.0398380589479677,0.0345912103565727,"Reln/Pou3f2/Dab1/Dcx",4
"GO:0008306","GO:0008306","associative learning","5/218","120/28943",0.00218868110186573,0.0400737087460654,0.0347958240338387,"Crhr1/Reln/Nog/Grin1/Tbr1",5
"GO:0090174","GO:0090174","organelle membrane fusion","5/218","121/28943",0.00226927683166753,0.0412222177217086,0.0357930692968364,"Syt2/Vamp1/Cplx1/Syt13/Syt1",5
"GO:0043954","GO:0043954","cellular component maintenance","4/218","75/28943",0.00250590223739336,0.0451649723567695,0.0392165457052597,"Cbln4/Lnpk/Shroom2/Grin1",4
"GO:0045664","GO:0045664","regulation of neuron differentiation","7/218","244/28943",0.00260372875532046,0.0465643584381728,0.040431626449407,"Vwc2/Brinp3/Reln/Dlx1/Bend6/Rgs6/Dab1",7
"GO:0035640","GO:0035640","exploration behavior","3/218","37/28943",0.0027113196503417,0.0477482017812083,0.0414595523873061,"Crhr1/Gad1/Nog",3
"GO:0045686","GO:0045686","negative regulation of glial cell differentiation","3/218","37/28943",0.0027113196503417,0.0477482017812083,0.0414595523873061,"Dlx1/Dab1/Nog",3
"GO:0071277","GO:0071277","cellular response to calcium ion","4/218","78/28943",0.00288984684302207,0.0495149894412282,0.0429936462969257,"Syt2/Cpne9/Syt13/Syt1",4
"GO:0098661","GO:0098661","inorganic anion transmembrane transport","4/218","78/28943",0.00288984684302207,0.0495149894412282,0.0429936462969257,"Gabrb2/Gabra1/Gabrd/Gabrg2",4
"GO:0060828","GO:0060828","regulation of canonical Wnt signaling pathway","7/218","249/28943",0.00291353559768764,0.0495149894412282,0.0429936462969257,"Rspo1/Fgf9/Dkkl1/Egr1/Src/Frzb/Nog",7
"GO:0048813","GO:0048813","dendrite morphogenesis","6/218","186/28943",0.00294073326412751,0.0495149894412282,0.0429936462969257,"Reln/Arc/Hecw1/Parp6/Dcx/Grin1",6
"GO:0019227","GO:0019227","neuronal action potential propagation","2/218","11/28943",0.00297000530694422,0.0495149894412282,0.0429936462969257,"Scn1a/Cacnb4",2
"GO:0098870","GO:0098870","action potential propagation","2/218","11/28943",0.00297000530694422,0.0495149894412282,0.0429936462969257,"Scn1a/Cacnb4",2
"GO:0006814","GO:0006814","sodium ion transport","7/218","250/28943",0.0029787478518736,0.0495149894412282,0.0429936462969257,"Slc17a6/Scn1a/Scn4b/Fxyd7/Ptpn3/Hecw1/Fgf12",7
"GO:0007612","GO:0007612","learning","6/218","187/28943",0.0030195430063797,0.0495149894412282,0.0429936462969257,"Crhr1/Npas4/Reln/Nog/Grin1/Tbr1",6
"GO:0051260","GO:0051260","protein homooligomerization","6/218","187/28943",0.0030195430063797,0.0495149894412282,0.0429936462969257,"Kcns1/Kcnc3/Prmt8/Kcna4/Arc/Kcnc1",6
"GO:0045453","GO:0045453","bone resorption","4/218","79/28943",0.00302627373698014,0.0495149894412282,0.0429936462969257,"Cartpt/Prkca/Src/Ncdn",4
"GO:0007631","GO:0007631","feeding behavior","5/218","130/28943",0.00309487565548391,0.0502808319521224,0.0436586239613482,"Cartpt/Crhr1/Npy1r/Grin1/Tbr1",5
"GO:0003015","GO:0003015","heart process","7/218","254/28943",0.00325084287332527,0.0520812118663987,0.0452218858767397,"Tcap/Scn1a/Chrm2/Scn4b/Kcnh2/Prkca/Src",7
"GO:0043583","GO:0043583","ear development","7/218","254/28943",0.00325084287332527,0.0520812118663987,0.0452218858767397,"Gabrb2/Tcap/Fgf9/Shroom2/Atp2b2/Frzb/Nog",7
"GO:0045927","GO:0045927","positive regulation of growth","8/218","324/28943",0.00331647492827465,0.0527662597208939,0.0458167098984149,"Syt2/Fgf9/Cpne9/Pou3f2/Rnf157/Rims2/Dcx/Syt1",8
"GO:0002176","GO:0002176","male germ cell proliferation","2/218","12/28943",0.00354636923305015,0.0545431588043113,0.0473595835122417,"Rspo1/Src",2
"GO:0048241","GO:0048241","epinephrine transport","2/218","12/28943",0.00354636923305015,0.0545431588043113,0.0473595835122417,"Cartpt/Crhr1",2
"GO:0061669","GO:0061669","spontaneous neurotransmitter secretion","2/218","12/28943",0.00354636923305015,0.0545431588043113,0.0473595835122417,"Rims2/Syt1",2
"GO:0070444","GO:0070444","oligodendrocyte progenitor proliferation","2/218","12/28943",0.00354636923305015,0.0545431588043113,0.0473595835122417,"Emx1/Nog",2
"GO:0070445","GO:0070445","regulation of oligodendrocyte progenitor proliferation","2/218","12/28943",0.00354636923305015,0.0545431588043113,0.0473595835122417,"Emx1/Nog",2
"GO:0032414","GO:0032414","positive regulation of ion transmembrane transporter activity","5/218","135/28943",0.00363729087028331,0.0552251778002071,0.0479517775893935,"Reln/Lrrc55/Arc/Cacnb4/Kcnc1",5
"GO:2000463","GO:2000463","positive regulation of excitatory postsynaptic potential","3/218","41/28943",0.00363858995476007,0.0552251778002071,0.0479517775893935,"Reln/Rims2/Grin1",3
"GO:0010001","GO:0010001","glial cell differentiation","7/218","261/28943",0.00377222531688939,0.0568792405625086,0.0493879929689749,"Dusp15/Reln/Pou3f2/Dlx1/Emx1/Dab1/Nog",7
"GO:0003009","GO:0003009","skeletal muscle contraction","3/218","42/28943",0.00389694314087736,0.0576297937564364,0.0500396949871095,"Tcap/Nr4a1/Tnnt1",3
"GO:0014059","GO:0014059","regulation of dopamine secretion","3/218","42/28943",0.00389694314087736,0.0576297937564364,0.0500396949871095,"Syt2/Syt13/Syt1",3
"GO:0086002","GO:0086002","cardiac muscle cell action potential involved in contraction","3/218","42/28943",0.00389694314087736,0.0576297937564364,0.0500396949871095,"Scn1a/Scn4b/Kcnh2",3
"GO:0032413","GO:0032413","negative regulation of ion transmembrane transporter activity","4/218","85/28943",0.00393813922141695,0.0578680712344516,0.050246590267224,"Cabp1/Prkca/Hecw1/Fgf12",4
"GO:0031340","GO:0031340","positive regulation of vesicle fusion","2/218","13/28943",0.00417043552764319,0.0608936377359041,0.0528736762765156,"Syt2/Syt1",2
"GO:0008207","GO:0008207","C21-steroid hormone metabolic process","3/218","44/28943",0.00444648224136196,0.0641127158176378,0.0556687875349462,"Akr1c18/Cyp11a1/Egr1",3
"GO:0014046","GO:0014046","dopamine secretion","3/218","44/28943",0.00444648224136196,0.0641127158176378,0.0556687875349462,"Syt2/Syt13/Syt1",3
"GO:0032411","GO:0032411","positive regulation of transporter activity","5/218","143/28943",0.00464216765445974,0.0665185141542771,0.0577577315883418,"Reln/Lrrc55/Arc/Cacnb4/Kcnc1",5
"GO:0050803","GO:0050803","regulation of synapse structure or activity","7/218","272/28943",0.0047170020814665,0.067057709872014,0.0582259128448623,"Slc17a6/Syndig1/Rims3/Reln/Arc/Prkca/Grin1",7
"GO:0086009","GO:0086009","membrane repolarization","3/218","45/28943",0.00473793095324589,0.067057709872014,0.0582259128448623,"Kcnip2/Scn4b/Kcnh2",3
"GO:0042471","GO:0042471","ear morphogenesis","5/218","144/28943",0.00478032247957925,0.0672451460999349,0.0583886628924217,"Tcap/Fgf9/Atp2b2/Frzb/Nog",5
"GO:0032536","GO:0032536","regulation of cell projection size","2/218","14/28943",0.00484145959314117,0.0672846221769679,0.0584229397954828,"Nefm/Nefl",2
"GO:0036093","GO:0036093","germ cell proliferation","2/218","14/28943",0.00484145959314117,0.0672846221769679,0.0584229397954828,"Rspo1/Src",2
"GO:0021953","GO:0021953","central nervous system neuron differentiation","6/218","210/28943",0.00530417895677507,0.0730978729270216,0.0634705597062132,"Dlx1/Emx1/Prkca/Atp2b2/Dcx/Tbr1",6
"GO:0007628","GO:0007628","adult walking behavior","3/218","47/28943",0.00535480733622308,0.0730978729270216,0.0634705597062132,"Scn1a/Cacnb4/Dab1",3
"GO:0017158","GO:0017158","regulation of calcium ion-dependent exocytosis","3/218","47/28943",0.00535480733622308,0.0730978729270216,0.0634705597062132,"Syt2/Syt13/Syt1",3
"GO:0048814","GO:0048814","regulation of dendrite morphogenesis","4/218","93/28943",0.00542063081651971,0.0732031791562831,0.0635619966392475,"Reln/Hecw1/Parp6/Grin1",4
"GO:0030307","GO:0030307","positive regulation of cell growth","6/218","211/28943",0.00542598337049173,0.0732031791562831,0.0635619966392475,"Syt2/Cpne9/Rnf157/Rims2/Dcx/Syt1",6
"GO:0034763","GO:0034763","negative regulation of transmembrane transport","5/218","149/28943",0.00551518557119423,0.0739740297252622,0.0642313227783514,"Cabp1/Kcnh2/Prkca/Hecw1/Fgf12",5
"GO:0097475","GO:0097475","motor neuron migration","2/218","15/28943",0.00555870525266571,0.0741267804502878,0.0643639555571819,"Reln/Dab1",2
"GO:0032410","GO:0032410","negative regulation of transporter activity","4/218","94/28943",0.00562875526102643,0.0746295309608504,0.0648004916015324,"Cabp1/Prkca/Hecw1/Fgf12",4
"GO:0043949","GO:0043949","regulation of cAMP-mediated signaling","3/218","48/28943",0.00568046906074376,0.0748848121322049,0.0650221511133557,"Crhr1/Pde11a/Rnf157",3
"GO:0045685","GO:0045685","regulation of glial cell differentiation","4/218","95/28943",0.00584214620113341,0.0765785868523566,0.0664928482102684,"Dusp15/Dlx1/Dab1/Nog",4
"GO:0045214","GO:0045214","sarcomere organization","3/218","49/28943",0.00601776147363615,0.0781793953037179,0.0678828231072366,"Tcap/Mylk3/Tnnt1",3
"GO:0070555","GO:0070555","response to interleukin-1","4/218","96/28943",0.00606086094776914,0.0781793953037179,0.0678828231072366,"Mylk3/Prkca/Egr1/Src",4
"GO:0051216","GO:0051216","cartilage development","6/218","216/28943",0.00606593487618791,0.0781793953037179,0.0678828231072366,"Barx2/Fgf9/Lnpk/Prkca/Frzb/Nog",6
"GO:0021819","GO:0021819","layer formation in cerebral cortex","2/218","16/28943",0.00632144466639248,0.0789687360876419,0.0685682042181838,"Reln/Dcx",2
"GO:0042182","GO:0042182","ketone catabolic process","2/218","16/28943",0.00632144466639248,0.0789687360876419,0.0685682042181838,"Akr1c18/Cyp4f15",2
"GO:0043951","GO:0043951","negative regulation of cAMP-mediated signaling","2/218","16/28943",0.00632144466639248,0.0789687360876419,0.0685682042181838,"Pde11a/Rnf157",2
"GO:1903818","GO:1903818","positive regulation of voltage-gated potassium channel activity","2/218","16/28943",0.00632144466639248,0.0789687360876419,0.0685682042181838,"Lrrc55/Kcnc1",2
"GO:0003254","GO:0003254","regulation of membrane depolarization","3/218","50/28943",0.00636679016571365,0.0789687360876419,0.0685682042181838,"Ptpn3/Src/Fgf12",3
"GO:0090102","GO:0090102","cochlea development","3/218","50/28943",0.00636679016571365,0.0789687360876419,0.0685682042181838,"Gabrb2/Atp2b2/Frzb",3
"GO:0090659","GO:0090659","walking behavior","3/218","50/28943",0.00636679016571365,0.0789687360876419,0.0685682042181838,"Scn1a/Cacnb4/Dab1",3
"GO:0048284","GO:0048284","organelle fusion","5/218","155/28943",0.00649823765218649,0.0801680976662793,0.0696096045714095,"Syt2/Vamp1/Cplx1/Syt13/Syt1",5
"GO:0014888","GO:0014888","striated muscle adaptation","3/218","51/28943",0.00672765629358915,0.0821201220598421,0.0713045387173497,"Tcap/Mlip/Tnnt1",3
"GO:0021879","GO:0021879","forebrain neuron differentiation","3/218","51/28943",0.00672765629358915,0.0821201220598421,0.0713045387173497,"Dlx1/Dcx/Tbr1",3
"GO:0006878","GO:0006878","cellular copper ion homeostasis","2/218","17/28943",0.00712895824867464,0.0852150605165409,0.0739918600885074,"Ccdc22/Ankrd9",2
"GO:0010566","GO:0010566","regulation of ketone biosynthetic process","2/218","17/28943",0.00712895824867464,0.0852150605165409,0.0739918600885074,"Dkkl1/Egr1",2
"GO:0035881","GO:0035881","amacrine cell differentiation","2/218","17/28943",0.00712895824867464,0.0852150605165409,0.0739918600885074,"Rorb/Dlx1",2
"GO:0099171","GO:0099171","presynaptic modulation of chemical synaptic transmission","2/218","17/28943",0.00712895824867464,0.0852150605165409,0.0739918600885074,"Prkca/Nog",2
"GO:0045124","GO:0045124","regulation of bone resorption","3/218","53/28943",0.00748528376885571,0.0885566648961545,0.0768933603893788,"Cartpt/Prkca/Src",3
"GO:0051954","GO:0051954","positive regulation of amine transport","3/218","53/28943",0.00748528376885571,0.0885566648961545,0.0768933603893788,"Cartpt/Nat8l/Syt1",3
"GO:0055070","GO:0055070","copper ion homeostasis","2/218","18/28943",0.00798053458593277,0.0921127640666732,0.0799811055683522,"Ccdc22/Ankrd9",2
"GO:0070102","GO:0070102","interleukin-6-mediated signaling pathway","2/218","18/28943",0.00798053458593277,0.0921127640666732,0.0799811055683522,"C1qtnf4/Src",2
"GO:0097623","GO:0097623","potassium ion export across plasma membrane","2/218","18/28943",0.00798053458593277,0.0921127640666732,0.0799811055683522,"Kcnip2/Kcnh2",2
"GO:0098814","GO:0098814","spontaneous synaptic transmission","2/218","18/28943",0.00798053458593277,0.0921127640666732,0.0799811055683522,"Rims2/Syt1",2
"GO:0055001","GO:0055001","muscle cell development","6/218","229/28943",0.00798550186967258,0.0921127640666732,0.0799811055683522,"Tcap/Mylk3/Sorbs2/Tnnt1/Cacnb4/Myorg",6
"GO:0061448","GO:0061448","connective tissue development","7/218","302/28943",0.00820071226535023,0.0941245930157362,0.0817279677452814,"Barx2/Fgf9/Lnpk/Prkca/Egr1/Frzb/Nog",7
"GO:0046849","GO:0046849","bone remodeling","4/218","105/28943",0.00827798474634546,0.0942275096446847,0.0818173297989346,"Cartpt/Prkca/Src/Ncdn",4
"GO:0098926","GO:0098926","postsynaptic signal transduction","3/218","55/28943",0.00829136734194668,0.0942275096446847,0.0818173297989346,"Cabp1/Chrm2/Sorbs2",3
"GO:0003300","GO:0003300","cardiac muscle hypertrophy","4/218","107/28943",0.00883380176014227,0.097041280140696,0.0842605142736041,"Tcap/Mlip/Sorbs2/Prkca",4
"GO:0006821","GO:0006821","chloride transport","4/218","107/28943",0.00883380176014227,0.097041280140696,0.0842605142736041,"Gabrb2/Gabra1/Gabrd/Gabrg2",4
"GO:0021542","GO:0021542","dentate gyrus development","2/218","19/28943",0.00887547035530423,0.097041280140696,0.0842605142736041,"Tmem108/Reln",2
"GO:0033605","GO:0033605","positive regulation of catecholamine secretion","2/218","19/28943",0.00887547035530423,0.097041280140696,0.0842605142736041,"Cartpt/Syt1",2
"GO:0035641","GO:0035641","locomotory exploration behavior","2/218","19/28943",0.00887547035530423,0.097041280140696,0.0842605142736041,"Crhr1/Gad1",2
"GO:0042448","GO:0042448","progesterone metabolic process","2/218","19/28943",0.00887547035530423,0.097041280140696,0.0842605142736041,"Akr1c18/Egr1",2
"GO:0055003","GO:0055003","cardiac myofibril assembly","2/218","19/28943",0.00887547035530423,0.097041280140696,0.0842605142736041,"Tcap/Mylk3",2
"GO:1902074","GO:1902074","response to salt","2/218","19/28943",0.00887547035530423,0.097041280140696,0.0842605142736041,"Nefh/Nefl",2
"GO:0030178","GO:0030178","negative regulation of Wnt signaling pathway","5/218","168/28943",0.00903778545438658,0.0983498634116502,0.0853967513391145,"Fgf9/Dkkl1/Egr1/Frzb/Nog",5
"GO:1904063","GO:1904063","negative regulation of cation transmembrane transport","4/218","108/28943",0.00912062184299762,0.0985395273557786,0.0855614357028023,"Cabp1/Kcnh2/Hecw1/Fgf12",4
"GO:0030514","GO:0030514","negative regulation of BMP signaling pathway","3/218","57/28943",0.00914656428667645,0.0985395273557786,0.0855614357028023,"Vwc2/Dlx1/Nog",3
"GO:0030100","GO:0030100","regulation of endocytosis","6/218","236/28943",0.00918335430493819,0.0985395273557786,0.0855614357028023,"Rspo1/Ankrd13d/Arc/Prkca/Src/Dcx",6
"GO:0006694","GO:0006694","steroid biosynthetic process","5/218","169/28943",0.0092577628835408,0.0988780507978177,0.0858553741100299,"Lss/Akr1c18/Cyp11a1/Dkkl1/Egr1",5
"GO:0048661","GO:0048661","positive regulation of smooth muscle cell proliferation","4/218","109/28943",0.00941344732125123,0.100077525207957,0.0868968724343492,"Fgf9/Prkca/Egr1/Src",4
"GO:0014014","GO:0014014","negative regulation of gliogenesis","3/218","58/28943",0.00959276814561551,0.10151612895383,0.0881460057030725,"Dlx1/Dab1/Nog",3
"GO:0061025","GO:0061025","membrane fusion","5/218","171/28943",0.00970874109449934,0.102075323033807,0.088631551449061,"Syt2/Vamp1/Cplx1/Syt13/Syt1",5
"GO:0042445","GO:0042445","hormone metabolic process","6/218","239/28943",0.00973410102619745,0.102075323033807,0.088631551449061,"Akr1c18/Cyp11a1/Pcsk1/Reln/Pcsk1n/Egr1",6
"GO:0048712","GO:0048712","negative regulation of astrocyte differentiation","2/218","20/28943",0.00981307024404562,0.102437796619969,0.088946285660485,"Dab1/Nog",2
"GO:0014897","GO:0014897","striated muscle hypertrophy","4/218","111/28943",0.0100173029859825,0.103061051972043,0.0894874555256533,"Tcap/Mlip/Sorbs2/Prkca",4
"GO:0050879","GO:0050879","multicellular organismal movement","3/218","59/28943",0.0100514680076765,0.103061051972043,0.0894874555256533,"Tcap/Nr4a1/Tnnt1",3
"GO:0050881","GO:0050881","musculoskeletal movement","3/218","59/28943",0.0100514680076765,0.103061051972043,0.0894874555256533,"Tcap/Nr4a1/Tnnt1",3
"GO:0086001","GO:0086001","cardiac muscle cell action potential","3/218","59/28943",0.0100514680076765,0.103061051972043,0.0894874555256533,"Scn1a/Scn4b/Kcnh2",3
"GO:0060047","GO:0060047","heart contraction","6/218","242/28943",0.010308004933262,0.105223749473608,0.0913653161993365,"Tcap/Scn1a/Chrm2/Scn4b/Kcnh2/Prkca",6
"GO:0014896","GO:0014896","muscle hypertrophy","4/218","113/28943",0.0106457382092274,0.107321708311874,0.0931869645780562,"Tcap/Mlip/Sorbs2/Prkca",4
"GO:0010970","GO:0010970","transport along microtubule","5/218","175/28943",0.0106555840750241,0.107321708311874,0.0931869645780562,"Tmem108/Lca5/Nefh/Nefm/Nefl",5
"GO:0006700","GO:0006700","C21-steroid hormone biosynthetic process","2/218","21/28943",0.0107926468696813,0.107321708311874,0.0931869645780562,"Cyp11a1/Egr1",2
"GO:0016486","GO:0016486","peptide hormone processing","2/218","21/28943",0.0107926468696813,0.107321708311874,0.0931869645780562,"Pcsk1/Pcsk1n",2
"GO:0098962","GO:0098962","regulation of postsynaptic neurotransmitter receptor activity","2/218","21/28943",0.0107926468696813,0.107321708311874,0.0931869645780562,"Dlgap3/Src",2
"GO:1902644","GO:1902644","tertiary alcohol metabolic process","2/218","21/28943",0.0107926468696813,0.107321708311874,0.0931869645780562,"Akr1c18/Cyp11a1",2
"GO:0030111","GO:0030111","regulation of Wnt signaling pathway","7/218","319/28943",0.0108655010417542,0.107582450228871,0.0934133656311644,"Rspo1/Fgf9/Dkkl1/Egr1/Src/Frzb/Nog",7
"GO:0090596","GO:0090596","sensory organ morphogenesis","7/218","321/28943",0.0112159144364285,0.110577412841199,0.0960138784189088,"Tcap/Fgf9/Rorb/Shroom2/Atp2b2/Frzb/Nog",7
"GO:0030902","GO:0030902","hindbrain development","5/218","178/28943",0.0114058678454071,0.111503423904507,0.0968179297288692,"Atp2b2/Dab1/Nog/Grin1/Tbr1",5
"GO:0021872","GO:0021872","forebrain generation of neurons","3/218","62/28943",0.0115031707365724,0.111503423904507,0.0968179297288692,"Dlx1/Dcx/Tbr1",3
"GO:0035176","GO:0035176","social behavior","3/218","62/28943",0.0115031707365724,0.111503423904507,0.0968179297288692,"Npas4/Gad1/Grin1",3
"GO:0050982","GO:0050982","detection of mechanical stimulus","3/218","62/28943",0.0115031707365724,0.111503423904507,0.0968179297288692,"Tcap/Scn1a/Atp2b2",3
"GO:0001975","GO:0001975","response to amphetamine","2/218","22/28943",0.011813520700892,0.113086274925136,0.0981923122681697,"Nr4a1/Grin1",2
"GO:0060080","GO:0060080","inhibitory postsynaptic potential","2/218","22/28943",0.011813520700892,0.113086274925136,0.0981923122681697,"Npas4/Rims2",2
"GO:0060307","GO:0060307","regulation of ventricular cardiac muscle cell membrane repolarization","2/218","22/28943",0.011813520700892,0.113086274925136,0.0981923122681697,"Scn4b/Kcnh2",2
"GO:0046850","GO:0046850","regulation of bone remodeling","3/218","63/28943",0.0120124634251186,0.114515508767556,0.0994333096911727,"Cartpt/Prkca/Src",3
"GO:0014911","GO:0014911","positive regulation of smooth muscle cell migration","3/218","64/28943",0.0125345384442946,0.119000741526698,0.103327817455025,"Fgf9/Egr1/Src",3
"GO:0048670","GO:0048670","regulation of collateral sprouting","2/218","23/28943",0.0128750199791357,0.121235392211698,0.105268154759593,"Fstl4/Dcx",2
"GO:0120255","GO:0120255","olefinic compound biosynthetic process","2/218","23/28943",0.0128750199791357,0.121235392211698,0.105268154759593,"Dkkl1/Egr1",2
"GO:0060537","GO:0060537","muscle tissue development","9/218","494/28943",0.0130149723498346,0.121577434310161,0.105565148400628,"Tcap/Barx2/Mylk3/Fgf9/Nr4a1/Sorbs2/Egr1/Myorg/Nog",9
"GO:0042472","GO:0042472","inner ear morphogenesis","4/218","120/28943",0.0130438713826007,0.121577434310161,0.105565148400628,"Tcap/Fgf9/Atp2b2/Frzb",4
"GO:0051703","GO:0051703","biological process involved in intraspecies interaction between organisms","3/218","65/28943",0.0130694424399306,0.121577434310161,0.105565148400628,"Npas4/Gad1/Grin1",3
"GO:0043271","GO:0043271","negative regulation of ion transport","5/218","187/28943",0.0138709325717798,0.126943861569995,0.110224793451373,"Cabp1/Kcnh2/Prkca/Hecw1/Fgf12",5
"GO:0006691","GO:0006691","leukotriene metabolic process","2/218","24/28943",0.0139764806409965,0.126943861569995,0.110224793451373,"Mgst3/Cyp4f15",2
"GO:0008090","GO:0008090","retrograde axonal transport","2/218","24/28943",0.0139764806409965,0.126943861569995,0.110224793451373,"Tmem108/Nefl",2
"GO:0009065","GO:0009065","glutamine family amino acid catabolic process","2/218","24/28943",0.0139764806409965,0.126943861569995,0.110224793451373,"Gls2/Gad1",2
"GO:0014075","GO:0014075","response to amine","2/218","24/28943",0.0139764806409965,0.126943861569995,0.110224793451373,"Nr4a1/Grin1",2
"GO:0099625","GO:0099625","ventricular cardiac muscle cell membrane repolarization","2/218","24/28943",0.0139764806409965,0.126943861569995,0.110224793451373,"Scn4b/Kcnh2",2
